date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-22 04:50,-6.88,-478.05,0.00,1828.15,5729.10,4.19,0.00,43.96,0.00,3.80,558.77,0.01,0.00,8.10,0.00,106.07,431.40,0.05,0.00,2.21,0.00,76.58
2025-06-22 04:55,-3.80,-475.94,0.00,1810.72,5762.63,3.37,0.00,44.05,0.51,3.88,573.72,0.01,0.00,8.10,0.00,105.35,434.20,0.05,0.00,2.21,0.00,76.58
2025-06-22 05:00,-3.51,-476.24,0.00,1803.12,5756.96,3.11,0.00,44.24,0.00,4.03,591.85,0.01,0.00,8.10,0.00,104.65,433.87,0.05,0.00,2.22,0.00,76.58
2025-06-22 05:05,-43.68,-476.54,0.00,1799.31,5730.50,4.77,0.00,43.98,0.00,3.86,611.25,0.01,0.00,8.07,0.00,104.40,431.68,0.05,0.00,2.21,0.00,59.20
2025-06-22 05:10,-1.41,-474.94,0.00,1817.43,5717.85,5.51,0.00,44.80,2.99,3.94,617.17,0.01,0.00,8.03,0.00,105.79,430.42,0.05,0.00,2.25,0.00,76.80
2025-06-22 05:15,-4.01,-475.14,0.00,1816.84,5739.48,4.79,0.00,44.35,0.29,3.83,623.78,0.01,0.00,8.00,0.00,105.96,432.25,0.05,0.00,2.23,0.00,76.80
2025-06-22 05:20,-1.34,-474.74,0.00,1811.63,5786.53,4.72,0.00,44.34,0.16,3.80,631.07,0.01,0.00,7.97,0.00,105.63,436.11,0.05,0.00,2.23,0.00,76.58
2025-06-22 05:25,-8.04,-475.94,0.00,1801.78,5769.49,5.72,0.00,44.27,0.15,3.94,643.17,0.01,0.00,7.93,0.00,105.43,434.89,0.05,0.00,2.22,0.00,76.58
2025-06-22 05:30,-1.20,-475.55,0.00,1737.68,5753.37,5.31,0.00,43.91,5.96,3.91,648.50,0.01,0.00,7.90,0.00,105.60,433.43,0.05,0.00,2.20,0.00,76.80
2025-06-22 05:35,-1.63,-476.95,0.00,1772.56,5789.09,2.67,0.00,42.32,0.13,3.74,654.72,0.01,0.00,7.82,0.00,107.71,436.41,0.05,0.00,2.12,0.00,76.80
2025-06-22 05:40,-7.41,-477.05,0.00,1752.68,5862.80,3.14,0.00,43.05,0.00,3.88,659.86,0.01,0.00,7.73,0.00,106.42,442.07,0.05,0.00,2.16,0.00,76.80
2025-06-22 05:45,-1.59,-476.85,0.00,1781.07,5864.22,4.50,0.00,42.71,0.82,3.86,665.62,0.01,0.00,7.65,0.00,107.96,442.18,0.05,0.00,2.14,0.00,76.80
2025-06-22 05:50,-4.47,-474.44,0.00,1766.49,5905.57,4.70,0.00,42.27,0.03,3.83,675.10,0.01,0.00,7.57,0.00,106.73,445.25,0.05,0.00,2.12,0.00,79.85
2025-06-22 05:55,-1.46,-475.14,0.00,1728.04,5987.92,4.09,0.00,42.08,0.76,3.86,694.32,0.01,0.00,7.48,0.00,104.00,451.39,0.05,0.00,2.11,0.00,76.80
2025-06-22 06:00,-3.19,-477.05,0.00,1729.66,6020.91,5.15,0.00,41.91,0.00,3.80,701.37,0.01,0.00,7.40,0.00,104.18,453.85,0.05,0.00,2.10,0.00,80.60
2025-06-22 06:05,-5.89,-476.85,0.00,1665.41,6077.82,5.17,0.00,41.87,0.00,3.83,707.88,0.01,0.00,7.40,0.00,99.80,458.05,0.05,0.00,2.10,0.00,56.98
2025-06-22 06:10,-2.43,-274.34,0.00,1700.78,5933.31,4.63,0.00,42.32,0.12,3.80,721.47,0.01,0.00,7.40,0.00,100.86,447.03,0.05,0.00,2.12,0.00,76.58
2025-06-22 06:15,-1.14,-275.45,0.00,1759.84,5876.94,4.81,0.00,42.44,0.39,3.83,726.14,0.01,0.00,7.40,0.00,103.57,443.05,0.05,0.00,2.13,0.00,76.80
2025-06-22 06:20,-2.89,-274.04,0.00,1727.84,5959.33,4.57,0.00,42.21,1.16,4.03,735.38,0.01,0.00,7.40,0.00,101.14,449.24,0.05,0.00,2.12,0.00,76.80
2025-06-22 06:25,-1.16,-274.94,0.00,1720.02,6051.40,5.08,0.00,42.51,8.43,3.94,748.06,0.01,0.00,7.40,0.00,100.52,456.09,0.05,0.00,2.13,0.00,81.55
2025-06-22 06:30,-3.46,-275.05,0.00,1723.10,6091.64,5.34,0.00,42.75,0.43,3.88,751.38,0.01,0.00,7.40,0.00,100.63,459.09,0.05,0.00,2.15,0.00,82.06
2025-06-22 06:35,-7.54,-274.14,0.00,1685.41,6197.74,5.49,0.00,42.73,2.47,3.88,753.15,0.01,0.25,7.38,0.00,98.04,466.99,0.05,0.00,2.14,0.00,58.48
2025-06-22 06:40,-1.28,-80.54,0.00,1657.27,6154.09,7.12,0.00,42.47,1.45,3.86,755.24,0.01,0.50,7.37,0.00,96.75,463.44,0.06,0.00,2.13,0.00,76.80
2025-06-22 06:45,-1.20,-80.44,0.00,1671.53,6222.03,6.83,0.00,41.75,1.58,4.00,767.12,0.01,0.74,7.35,0.00,97.67,468.73,0.06,0.00,2.10,0.00,79.98
2025-06-22 06:50,-1.51,-80.64,0.00,1625.09,6323.91,6.74,0.00,42.23,14.20,3.86,771.46,0.01,0.99,7.33,0.00,95.67,476.34,0.05,0.00,2.12,0.00,81.87
2025-06-22 06:55,-12.69,-80.64,0.00,1619.69,6355.97,5.22,0.00,42.38,0.00,3.97,780.88,0.29,1.24,7.32,0.00,95.22,478.73,0.06,0.00,2.13,0.00,76.80
2025-06-22 07:00,-3.53,-80.75,0.00,1622.34,6377.94,4.52,0.00,42.20,2.50,3.77,796.74,1.23,1.49,7.30,0.00,95.32,480.37,0.05,0.00,2.12,0.00,76.80
2025-06-22 07:05,-3.54,-80.64,0.00,1628.02,6406.68,5.90,0.00,42.18,75.00,3.88,800.65,6.44,11.60,7.32,0.00,95.33,482.50,0.05,0.00,2.12,0.00,76.80
2025-06-22 07:10,-1.69,-80.75,0.00,1622.72,6514.27,5.07,0.00,42.43,3.01,3.91,801.78,15.45,21.72,7.33,0.00,95.47,490.49,0.05,0.00,2.13,0.00,76.80
2025-06-22 07:15,-3.05,-80.64,0.00,1649.88,6557.63,4.82,0.00,42.30,0.07,3.86,805.67,30.25,31.83,7.35,0.00,96.75,493.71,0.05,0.00,2.12,0.00,76.80
2025-06-22 07:20,-1.20,-80.54,0.00,1670.40,6590.50,2.88,0.00,43.16,61.80,3.91,799.78,49.27,41.94,7.37,0.00,97.61,496.18,0.05,0.00,2.17,0.00,84.85
2025-06-22 07:25,-20.14,-80.85,0.00,1625.75,6694.04,4.67,0.00,43.32,8.41,3.86,794.22,70.64,52.06,7.38,0.00,93.92,503.77,0.05,0.00,2.17,0.00,76.80
2025-06-22 07:30,-2.98,-80.85,0.00,1709.31,6655.19,2.79,0.00,42.62,0.04,3.94,801.60,121.69,62.17,7.40,0.00,98.53,500.91,0.04,0.00,2.14,0.00,76.80
2025-06-22 07:35,-2.90,-80.85,0.00,1713.53,6637.37,2.02,0.00,42.64,11.48,4.00,793.88,182.63,110.12,7.43,0.00,98.35,499.68,0.04,0.00,2.14,0.00,76.80
2025-06-22 07:40,-2.23,-80.75,0.00,1761.34,6560.03,3.49,0.00,42.75,0.51,3.94,793.33,257.15,158.07,7.47,0.00,100.46,493.97,0.04,0.00,2.15,0.00,76.80
2025-06-22 07:45,-4.22,-80.23,0.00,1738.56,6580.22,3.20,0.00,43.00,3.31,4.00,794.51,341.24,206.03,7.50,0.00,98.17,495.54,0.04,0.00,2.16,0.00,84.79
2025-06-22 07:50,-4.17,-80.54,0.00,1692.48,6556.88,3.13,0.00,42.90,0.00,3.97,794.41,451.03,253.98,7.53,0.00,95.38,493.83,0.04,0.00,2.15,0.00,76.80
2025-06-22 07:55,-8.47,-80.64,0.00,1647.51,6469.60,2.33,0.00,42.79,0.00,3.86,846.27,572.46,301.93,7.57,0.00,91.57,487.41,0.05,0.00,2.15,0.00,56.98
2025-06-22 08:00,-3.54,-80.64,0.00,1618.58,6388.66,3.99,0.00,42.98,0.00,3.94,863.77,699.64,349.88,7.60,0.00,89.11,481.11,0.05,0.00,2.16,0.00,56.98
2025-06-22 08:05,-4.21,-80.75,0.00,1599.42,6282.02,3.38,0.00,43.14,0.00,3.97,872.73,856.14,430.05,7.70,0.00,86.61,472.81,0.05,0.00,2.16,0.00,76.58
2025-06-22 08:10,-2.28,-80.75,0.00,1570.56,6192.32,2.98,0.00,43.30,6.69,3.94,881.75,1006.61,510.23,7.80,0.00,84.48,466.17,0.04,0.00,2.17,0.00,76.58
2025-06-22 08:15,-9.82,-80.85,0.00,1546.19,6068.93,4.13,0.00,42.99,0.00,4.00,885.00,1132.53,590.40,7.90,0.00,82.76,456.99,0.05,0.00,2.16,0.00,50.97
2025-06-22 08:20,-1.93,-80.54,0.00,1510.70,5915.17,4.77,0.00,43.10,0.00,3.91,896.47,1310.38,670.58,8.00,0.00,80.54,445.30,0.05,0.00,2.16,0.00,39.67
2025-06-22 08:25,-3.13,-80.54,0.00,1512.57,5754.76,6.09,0.00,43.30,0.36,4.00,855.53,1514.47,750.75,8.10,0.00,79.78,433.15,0.05,0.00,2.17,0.00,35.88
2025-06-22 08:30,-9.95,-80.75,0.00,1516.73,5577.44,4.67,0.00,37.76,0.00,4.18,897.61,1651.02,830.92,8.20,0.00,78.54,419.71,0.05,0.00,1.89,0.00,35.88
2025-06-22 08:35,-31.36,-81.16,0.00,1282.10,5360.01,6.83,0.00,37.84,0.00,4.06,875.54,1811.37,925.07,8.55,0.00,58.98,403.44,0.06,0.00,1.90,0.00,22.21
2025-06-22 08:40,-13.62,-80.95,0.00,1223.75,5228.88,5.43,0.00,37.84,0.00,4.15,868.35,1928.46,1019.22,8.90,0.00,56.14,393.77,0.05,0.00,1.90,0.00,9.73
2025-06-22 08:45,-18.85,-80.95,0.00,1277.55,4998.89,5.84,0.00,37.79,0.00,4.06,864.77,2120.24,1113.36,9.25,0.00,57.03,376.82,0.05,0.00,1.90,0.00,21.34
2025-06-22 08:50,-21.15,-80.85,0.00,1292.07,4820.64,5.96,0.00,37.82,0.00,4.09,856.40,2188.16,1207.51,9.60,0.00,57.33,363.60,0.05,0.00,1.90,0.00,29.00
2025-06-22 08:55,-53.69,-80.95,0.00,1305.10,4661.39,5.90,0.00,37.93,0.00,4.09,830.09,2327.09,1301.66,9.95,0.00,58.65,351.80,0.05,0.00,1.90,0.00,21.59
2025-06-22 09:00,-10.96,-80.85,0.00,1278.10,4553.96,5.95,0.00,37.85,0.44,4.12,810.23,2433.75,1395.80,10.30,0.00,58.41,343.79,0.05,0.00,1.90,0.00,14.15
2025-06-22 09:05,-123.84,-80.95,0.00,1312.12,4384.80,5.75,0.00,38.00,0.00,4.12,777.49,2491.30,1491.08,10.40,0.00,58.20,331.20,0.05,0.00,1.91,0.00,14.15
2025-06-22 09:10,-76.77,-80.23,0.00,1355.94,4232.38,5.86,0.00,37.83,14.70,4.21,752.34,2600.21,1586.37,10.50,0.00,60.96,319.75,0.05,0.00,1.90,0.00,23.38
2025-06-22 09:15,-26.83,-80.44,0.00,1410.70,4028.05,5.27,0.00,37.84,2.88,4.03,726.62,2622.87,1681.65,10.60,0.00,62.90,304.62,0.05,0.00,1.90,0.00,33.24
2025-06-22 09:20,-2.02,-80.64,0.00,1454.01,3879.29,5.58,0.00,37.81,3.52,4.15,699.87,2526.34,1776.93,10.70,0.00,66.87,293.53,0.05,0.00,1.90,0.00,14.15
2025-06-22 09:25,-76.98,-80.64,0.00,1452.09,3757.66,5.72,0.00,37.85,0.00,4.09,672.95,2622.80,1872.21,10.80,0.00,65.59,284.49,0.05,0.00,1.90,0.00,0.01
2025-06-22 09:30,-13.57,-80.44,0.00,1406.32,3635.76,6.83,0.00,37.80,0.16,4.18,648.44,2717.15,1967.49,10.90,0.00,62.41,275.47,0.06,0.00,1.90,0.00,12.18
2025-06-22 09:35,-42.50,-80.95,0.00,1365.91,3508.20,6.02,0.00,37.86,0.00,4.18,603.51,2782.43,2043.32,11.08,0.00,60.77,265.98,0.05,0.00,1.90,0.00,10.56
2025-06-22 09:40,-11.44,-182.14,0.00,1471.18,3390.52,5.90,0.00,38.01,1.18,4.18,580.44,2765.56,2119.15,11.27,0.00,65.25,256.80,0.05,0.00,1.91,0.00,11.03
2025-06-22 09:45,-1.83,-275.25,0.00,1598.77,3193.17,5.02,0.00,37.82,1.22,4.03,544.10,2734.42,2194.98,11.45,0.00,72.58,241.70,0.05,0.00,1.90,0.00,36.50
2025-06-22 09:50,-2.59,-275.15,0.00,1558.33,3151.89,5.18,0.00,37.83,0.03,4.09,520.56,2751.01,2270.81,11.63,0.00,70.08,238.18,0.05,0.00,1.90,0.00,36.50
2025-06-22 09:55,-4.31,-274.44,0.00,1534.74,3054.01,5.18,0.00,37.74,1.92,4.23,508.14,2769.88,2346.64,11.82,0.00,69.97,230.60,0.05,0.00,1.89,0.00,76.58
2025-06-22 10:00,-1.14,-274.04,0.00,1472.39,3151.28,4.74,0.00,37.76,2.42,4.06,496.69,2750.79,2422.47,12.00,0.00,65.26,238.23,0.05,0.00,1.89,0.00,39.49
2025-06-22 10:05,-5.64,-274.44,0.00,1455.20,3131.53,5.77,0.00,37.85,0.11,4.09,485.59,2748.92,2491.41,12.15,0.00,62.93,236.36,0.05,0.00,1.90,0.00,36.50
2025-06-22 10:10,-1.40,-382.74,0.00,1448.26,3144.66,5.22,0.00,37.79,54.61,4.18,473.71,2787.11,2560.36,12.30,0.00,62.64,236.97,0.05,0.00,1.90,0.00,36.50
2025-06-22 10:15,-2.55,-475.14,0.00,1500.90,3138.65,4.45,0.00,37.77,13.12,4.18,469.96,2762.21,2629.30,12.45,0.00,65.07,236.20,0.05,0.00,1.90,0.00,81.68
2025-06-22 10:20,-3.65,-477.35,0.00,1426.47,3186.29,5.63,0.00,37.82,1.44,4.15,459.67,2708.58,2698.24,12.60,0.00,61.06,239.68,0.05,0.00,1.90,0.00,36.50
2025-06-22 10:25,-6.03,-476.45,0.00,1325.19,3165.19,5.99,0.00,38.00,0.16,4.18,444.55,2800.19,2767.19,12.75,0.00,56.51,238.11,0.05,0.00,1.91,0.00,35.88
2025-06-22 10:30,-1.06,-475.65,0.00,1398.96,3057.91,4.66,0.00,37.82,5.03,4.09,432.03,2745.22,2836.13,12.90,0.00,59.57,230.10,0.06,0.00,1.90,0.00,36.50
2025-06-22 10:35,-18.14,-476.35,0.00,1407.47,3058.92,7.27,0.00,37.86,0.00,4.06,420.84,2695.43,2883.50,13.02,0.00,58.53,230.19,0.06,0.00,1.90,0.00,59.39
2025-06-22 10:40,-2.21,-475.74,0.00,1299.95,3123.08,7.80,0.00,38.01,62.35,4.09,423.26,2714.68,2930.88,13.13,0.00,53.44,234.91,0.06,0.00,1.91,0.00,10.26
2025-06-22 10:45,-1.15,-476.35,0.00,1316.24,3048.34,8.01,0.00,37.95,7.53,4.18,408.17,2789.56,2978.25,13.25,0.00,54.50,229.38,0.06,0.00,1.90,0.00,36.50
2025-06-22 10:50,-31.27,-478.85,0.00,1235.82,3007.82,8.01,0.00,37.92,0.00,4.15,394.59,2808.59,3025.62,13.37,0.00,50.19,226.39,0.06,0.00,1.90,0.00,-0.01
2025-06-22 10:55,-1.09,-572.94,0.00,1268.70,2975.71,8.35,0.00,37.75,3.32,4.15,401.87,2802.70,3073.00,13.48,0.00,52.26,224.03,0.06,0.00,1.89,0.00,35.88
2025-06-22 11:00,-1.59,-668.54,0.00,1416.21,2892.78,8.87,0.00,37.82,8.85,4.09,399.57,2650.38,3120.37,13.60,0.00,58.19,217.83,0.06,0.00,1.90,0.00,40.45
2025-06-22 11:05,-12.32,-674.05,0.00,1318.18,2942.04,8.55,0.00,37.81,0.00,4.18,398.81,2718.22,3151.80,13.78,0.00,53.46,221.50,0.06,0.00,1.90,0.00,-12.66
2025-06-22 11:10,-2.26,-669.54,0.00,1262.62,2929.01,7.47,0.00,37.85,12.45,4.12,398.91,2790.80,3183.22,13.97,0.00,52.48,220.55,0.06,0.00,1.90,0.00,35.62
2025-06-22 11:15,-80.23,-670.65,0.00,1399.18,2803.05,7.48,0.00,37.82,0.00,4.12,389.38,2731.37,3214.65,14.15,0.00,56.62,211.16,0.06,0.00,1.90,0.00,15.60
2025-06-22 11:20,-6.18,-672.15,0.00,1354.31,2733.50,8.24,0.00,37.89,0.00,4.03,385.40,2713.10,3246.08,14.33,0.00,55.91,205.97,0.06,0.00,1.90,0.00,20.10
2025-06-22 11:25,-36.25,-668.64,0.00,1351.11,2745.31,8.42,0.00,37.86,3.72,4.18,370.26,2671.05,3277.51,14.52,0.00,56.03,206.88,0.06,0.00,1.90,0.00,35.88
2025-06-22 11:30,-40.14,-669.84,0.00,1333.22,2727.81,9.66,0.00,37.91,1.17,4.18,369.46,2631.80,3308.93,14.70,0.00,55.37,205.57,0.07,0.00,1.90,0.00,-0.01
2025-06-22 11:35,-9.71,-668.84,0.00,1317.15,2748.27,8.34,0.00,37.85,1.58,4.27,370.42,2590.06,3312.47,14.83,0.00,55.25,207.12,0.06,0.00,1.90,0.00,52.51
2025-06-22 11:40,-28.97,-670.14,0.00,1410.67,2813.28,8.24,0.00,37.80,1.47,4.15,372.85,2599.95,3316.01,14.97,0.00,60.18,211.94,0.06,0.00,1.90,0.00,64.94
2025-06-22 11:45,-28.00,-670.54,0.00,1332.76,2898.29,8.73,0.00,37.94,0.00,4.09,390.03,2563.04,3319.55,15.10,0.00,58.59,218.26,0.06,0.00,1.90,0.00,63.79
2025-06-22 11:50,-33.54,-668.74,0.00,1228.22,3005.94,8.82,0.00,37.86,0.11,4.03,406.41,2641.29,3323.09,15.23,0.00,55.36,226.24,0.07,0.00,1.90,0.00,50.12
2025-06-22 11:55,-27.15,-670.95,0.00,1110.25,3056.62,8.61,0.00,37.73,17.98,4.21,405.95,2746.48,3326.63,15.37,0.00,50.24,230.05,0.06,0.00,1.89,0.00,37.99
2025-06-22 12:00,-31.19,-670.65,0.00,1129.94,3074.83,6.81,0.00,37.78,0.00,4.09,412.48,2665.66,3330.18,15.50,0.00,49.56,231.38,0.06,0.00,1.90,0.00,50.02
2025-06-22 12:05,-37.97,-672.15,0.00,1103.94,3057.77,7.45,0.00,37.86,0.00,4.12,411.67,2577.17,3324.96,15.73,0.00,48.74,230.08,0.06,0.00,1.90,0.00,62.17
2025-06-22 12:10,-32.31,-671.35,0.00,1028.61,3111.65,10.24,0.00,38.00,0.00,4.12,416.83,2579.75,3319.74,15.97,0.00,45.63,234.12,0.07,0.00,1.91,0.00,38.53
2025-06-22 12:15,-26.62,-667.33,0.00,1073.42,3060.94,9.09,0.00,37.86,4.04,4.09,411.71,2578.83,3314.52,16.20,0.00,47.40,230.35,0.06,0.00,1.90,0.00,57.01
2025-06-22 12:20,-26.13,-667.63,0.00,1071.98,3072.73,7.68,0.00,37.78,0.29,4.09,410.08,2571.28,3309.30,16.43,0.00,47.73,231.24,0.06,0.00,1.90,0.00,62.59
2025-06-22 12:25,-26.35,-669.74,0.00,1014.24,3111.33,8.15,0.00,37.77,7.15,4.06,421.01,2595.76,3304.08,16.67,0.00,45.53,234.10,0.06,0.00,1.90,0.00,49.21
2025-06-22 12:30,-81.35,-671.55,0.00,1104.27,3043.75,7.98,0.00,37.81,0.00,4.12,403.45,2590.36,3298.86,16.90,0.00,48.74,229.08,0.06,0.00,1.90,0.00,-0.01
2025-06-22 12:35,-117.95,-671.44,0.00,1120.92,2927.76,8.14,0.00,37.82,0.00,4.21,416.87,2597.74,3282.96,16.97,0.00,49.55,220.38,0.06,0.00,1.90,0.00,36.50
2025-06-22 12:40,-28.99,-667.44,0.00,1061.70,2924.95,8.73,0.00,38.01,0.35,4.03,428.78,2651.72,3267.06,17.03,0.00,47.83,220.21,0.06,0.00,1.91,0.00,36.51
2025-06-22 12:45,-26.30,-669.14,0.00,1067.15,2983.62,8.03,0.00,38.00,0.22,4.30,424.00,2618.80,3251.16,17.10,0.00,47.17,224.57,0.06,0.00,1.91,0.00,57.01
2025-06-22 12:50,-27.90,-668.85,0.00,1036.18,3006.28,8.08,0.00,37.77,0.02,4.09,438.60,2586.87,3235.25,17.17,0.00,46.88,226.24,0.06,0.00,1.90,0.00,57.01
2025-06-22 12:55,-99.97,-671.95,0.00,1095.44,2990.19,8.21,0.00,37.78,0.00,4.12,435.19,2586.50,3219.35,17.23,0.00,49.34,225.09,0.06,0.00,1.90,0.00,50.94
2025-06-22 13:00,-214.78,-668.74,0.00,1117.22,2990.87,8.48,0.00,37.85,0.00,4.09,449.93,2581.45,3203.45,17.30,0.00,50.31,225.15,0.06,0.00,1.90,0.00,62.32
2025-06-22 13:05,-256.66,-667.84,0.00,1130.45,3088.19,8.36,0.00,37.77,0.38,4.12,450.04,2451.93,3162.63,17.48,0.00,51.62,232.38,0.06,0.00,1.90,0.00,14.15
2025-06-22 13:10,-147.80,-671.35,0.00,1016.39,2984.04,8.57,0.00,37.78,0.01,4.12,454.19,2729.36,3121.81,17.67,0.00,46.57,224.63,0.06,0.00,1.90,0.00,60.96
2025-06-22 13:15,-174.75,-667.94,0.00,1033.01,3055.86,8.92,0.00,37.76,0.16,4.12,448.01,2674.19,3081.00,17.85,0.00,47.26,229.93,0.06,0.00,1.89,0.00,60.32
2025-06-22 13:20,-155.94,-667.44,0.00,1059.72,3132.04,8.23,0.00,37.92,0.25,4.06,442.29,2571.62,3040.18,18.03,0.00,47.95,235.59,0.06,0.00,1.90,0.00,78.06
2025-06-22 13:25,-156.24,-669.95,0.00,1067.10,3181.04,8.48,0.00,38.00,0.00,4.23,422.86,2536.51,2999.36,18.22,0.00,48.27,239.24,0.06,0.00,1.91,0.00,57.01
2025-06-22 13:30,-159.40,-669.65,0.00,1093.46,3161.70,7.10,0.00,37.77,0.00,4.06,416.11,2578.54,2958.54,18.40,0.00,49.11,237.84,0.06,0.00,1.90,0.00,76.80
2025-06-22 13:35,-158.24,-669.65,0.00,1022.66,3215.51,8.99,0.00,37.80,0.14,4.12,421.05,2640.13,2911.60,18.50,0.00,47.17,241.85,0.06,0.00,1.90,0.00,57.01
2025-06-22 13:40,-134.66,-669.95,0.00,1041.08,3228.79,10.32,0.00,37.83,0.00,4.09,412.82,2556.29,2864.66,18.60,0.00,46.91,242.83,0.07,0.00,1.90,0.00,57.01
2025-06-22 13:45,-111.22,-667.64,0.00,980.14,3228.60,9.04,0.00,37.82,0.00,4.12,410.92,2669.13,2817.72,18.70,0.00,44.46,242.82,0.06,0.00,1.90,0.00,57.01
2025-06-22 13:50,-354.98,-669.14,0.00,1176.53,3146.81,10.34,0.00,37.85,0.00,4.03,399.14,2627.75,2770.78,18.80,0.00,52.75,236.75,0.07,0.00,1.90,0.00,57.01
2025-06-22 13:55,-91.80,-668.64,0.00,1085.40,3137.97,8.26,0.00,37.78,0.00,4.18,379.71,2663.61,2723.83,18.90,0.00,49.24,236.08,0.06,0.00,1.90,0.00,38.55
2025-06-22 14:00,-132.33,-666.14,0.00,1158.70,3121.86,8.13,0.00,37.84,5.69,4.09,383.75,2574.08,2676.89,19.00,0.00,51.98,234.88,0.06,0.00,1.90,0.00,108.89
2025-06-22 14:05,-304.08,-665.53,0.00,1249.20,3289.78,9.33,0.00,42.69,9.09,4.03,367.41,2431.67,2604.08,19.17,0.00,57.78,247.49,0.06,0.00,2.14,0.00,62.11
2025-06-22 14:10,-314.87,-471.23,0.00,1221.02,3334.26,8.51,0.00,42.72,6.09,4.15,348.12,2400.01,2531.27,19.33,0.00,57.01,250.91,0.06,0.00,2.14,0.00,50.34
2025-06-22 14:15,-193.55,-474.84,0.00,1235.31,3342.07,9.22,0.00,43.25,0.02,4.09,333.34,2310.55,2458.47,19.50,0.00,56.52,251.38,0.06,0.00,2.17,0.00,95.44
2025-06-22 14:20,-313.22,-472.04,0.00,1269.23,3502.97,8.40,0.00,37.84,2.52,4.09,326.29,2248.59,2385.66,19.67,0.00,59.23,263.19,0.06,0.00,1.90,0.00,62.03
2025-06-22 14:25,-129.23,-272.23,0.00,1194.66,3507.60,7.15,0.00,37.81,9.05,4.03,318.54,2105.62,2312.85,19.83,0.00,56.24,263.52,0.06,0.00,1.90,0.00,96.54
2025-06-22 14:30,-121.41,-272.74,0.00,1214.27,3555.41,7.02,0.00,37.85,0.19,4.00,313.12,2118.13,2240.04,20.00,0.00,57.12,266.97,0.06,0.00,1.90,0.00,60.96
2025-06-22 14:35,-122.73,-80.34,0.00,1171.69,3614.88,8.29,0.00,37.90,4.07,4.15,306.76,2039.15,2150.57,20.00,0.00,56.72,271.50,0.06,0.00,1.90,0.00,105.83
2025-06-22 14:40,-429.60,-80.54,0.00,1282.45,3823.33,9.20,0.00,37.84,1.26,4.09,311.20,2103.11,2061.11,20.00,0.00,62.07,287.12,0.06,0.00,1.90,0.00,62.55
2025-06-22 14:45,-410.42,-80.75,0.00,1021.42,4074.34,6.73,0.00,37.82,0.00,4.09,287.72,2006.50,1971.64,20.00,0.00,49.55,306.17,0.06,0.00,1.90,0.00,62.62
2025-06-22 14:50,-406.10,-80.44,0.00,959.73,4314.67,8.06,0.00,37.82,2.52,4.15,282.98,1924.11,1882.17,20.00,0.00,46.52,324.45,0.06,0.00,1.90,0.00,58.30
2025-06-22 14:55,-220.13,-80.23,0.00,936.74,4552.91,9.09,0.00,37.89,3.53,4.12,280.49,1714.24,1792.71,20.00,0.00,45.72,342.61,0.06,0.00,1.90,0.00,118.50
2025-06-22 15:00,-315.33,-80.75,0.00,900.82,4718.61,8.98,0.00,37.73,0.00,4.09,259.52,1817.73,1703.24,20.00,0.00,44.92,355.29,0.06,0.00,1.89,0.00,57.74
2025-06-22 15:05,-142.96,-80.75,0.00,868.11,4761.22,8.37,0.00,37.89,0.00,4.12,254.17,1763.47,1598.39,19.80,0.00,42.38,358.35,0.06,0.00,1.90,0.00,93.03
2025-06-22 15:10,-157.34,-80.34,-23.09,816.30,4976.97,6.65,0.00,37.78,4.72,4.06,247.71,1833.43,1493.54,19.60,1.21,40.28,374.79,0.06,0.00,1.90,0.00,103.15
2025-06-22 15:15,-244.59,-80.75,-22.41,823.35,5142.40,10.51,0.00,37.81,0.00,3.94,250.15,1842.38,1388.70,19.40,1.18,41.03,387.45,0.07,0.00,1.90,0.00,76.58
2025-06-22 15:20,-17.51,-80.64,-20.63,746.50,5182.93,6.92,0.00,37.88,0.03,4.15,237.97,1907.55,1283.85,19.20,1.08,37.20,390.38,0.06,0.00,1.90,0.00,76.80
2025-06-22 15:25,-37.98,-80.23,0.00,816.14,5311.10,8.23,0.00,37.88,4.66,4.06,218.15,1762.95,1179.00,19.00,0.00,40.31,400.20,0.06,0.00,1.90,0.00,89.33
2025-06-22 15:30,-2.29,-80.13,0.00,823.03,5518.31,7.96,0.00,37.84,8.69,4.09,207.18,1702.79,1074.15,18.80,0.00,41.61,415.96,0.06,0.00,1.90,0.00,137.08
2025-06-22 15:35,-2.24,-80.23,0.00,830.40,5737.09,5.97,0.00,43.60,6.92,4.06,200.21,1455.41,1011.50,18.53,0.00,42.51,432.54,0.06,0.00,2.19,0.00,76.80
2025-06-22 15:40,-12.42,0.00,0.00,878.73,5720.56,8.15,0.00,43.76,0.00,4.03,201.05,1496.42,948.85,18.27,0.00,44.05,431.50,0.06,0.00,2.20,0.00,88.21
