date,Battery (Charging) -  MW,Pumps -  MW,Coal (Brown) -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-05 01:40,-550.73,-80.34,4049.44,12169.39,-6.54,-0.10,150.25,282.43,248.18,0.00,31.55,7.24,1643.06,3924.80,1.09,0.00,395.62,907.08,0.03,0.00,6.92,9.66,11.60,0.00,1.60,0.00,98.66
2025-06-05 01:45,-505.68,-80.64,4018.19,11981.10,-6.20,-0.10,140.50,283.57,246.95,0.00,31.80,0.35,1618.08,3918.60,1.09,0.00,392.59,892.83,0.03,0.00,6.47,9.70,11.54,0.00,1.62,0.00,90.00
2025-06-05 01:50,-492.00,-80.44,4055.56,11928.94,-5.72,-0.10,149.13,283.78,249.88,0.00,31.64,13.09,1648.92,3883.56,1.09,0.00,396.22,888.76,0.03,0.00,6.87,9.70,11.68,0.00,1.61,0.00,98.66
2025-06-05 01:55,-394.34,-80.34,4058.31,11875.55,-5.21,-0.10,147.50,282.93,248.56,0.00,31.50,1.37,1638.21,3882.85,1.09,0.00,396.47,884.84,0.03,0.00,6.79,9.68,11.62,0.00,1.60,0.00,98.66
2025-06-05 02:00,-389.60,-80.54,4033.78,11821.71,-3.53,-0.10,141.63,283.32,248.21,0.00,31.33,1.30,1622.89,3863.04,1.09,0.00,394.09,880.92,0.03,0.00,6.52,9.69,11.60,0.00,1.59,0.00,99.86
2025-06-05 02:05,-474.26,-80.54,4039.19,11791.82,-3.24,-0.10,142.00,283.47,246.72,0.00,31.78,0.52,1619.27,3845.26,1.09,0.00,394.64,878.71,0.03,0.00,6.53,9.69,11.53,0.00,1.62,0.00,100.01
2025-06-05 02:10,-568.29,-80.34,4053.50,11853.24,-2.21,-0.10,143.75,321.74,262.10,0.00,32.64,2.29,1568.40,3819.45,1.09,0.00,396.00,883.69,0.03,0.00,6.62,10.97,12.24,0.00,1.66,0.00,100.38
2025-06-05 02:15,-593.68,-80.34,4046.53,11818.02,1.35,0.00,144.13,302.58,316.42,0.00,32.29,0.53,1556.01,3797.39,1.09,0.00,395.35,881.08,0.04,0.00,6.63,10.33,14.74,0.00,1.64,0.00,100.01
2025-06-05 02:20,-527.61,-80.44,4042.03,11805.69,3.82,0.00,142.75,282.52,267.57,0.00,31.34,1.16,1554.84,3735.30,1.09,0.00,394.91,880.15,0.04,0.00,6.57,9.66,12.49,0.00,1.59,0.00,92.15
2025-06-05 02:25,-526.23,-80.64,4032.41,11780.87,-0.47,0.00,141.63,284.36,246.47,0.00,32.60,1.72,1565.19,3726.45,1.09,0.00,393.94,878.32,0.04,0.00,6.52,9.72,11.52,0.00,1.65,0.00,95.10
2025-06-05 02:30,-542.12,-80.34,4035.28,11791.33,-0.40,0.00,143.13,282.71,246.83,0.00,31.84,1.72,1551.26,3713.23,1.09,0.00,394.26,879.09,0.04,0.00,6.59,9.67,11.54,0.00,1.62,0.00,89.22
2025-06-05 02:35,-612.00,-80.44,4024.97,11757.66,-0.63,0.00,140.88,282.77,246.54,0.00,32.02,0.47,1548.26,3691.77,1.09,0.00,393.26,876.62,0.04,0.00,6.48,9.67,11.53,0.00,1.63,0.00,89.88
2025-06-05 02:40,-579.95,-80.44,4032.22,11717.63,4.39,0.00,142.00,281.86,247.17,0.00,32.77,1.14,1489.46,3706.08,1.09,0.00,393.97,873.82,0.05,0.00,6.53,9.64,11.56,0.00,1.66,0.00,88.86
2025-06-05 02:45,-584.82,-80.44,4051.25,11679.97,-1.88,0.00,143.13,282.47,249.40,0.00,32.33,1.13,1510.15,3720.10,1.09,0.00,395.78,871.17,0.04,0.00,6.59,9.66,11.66,0.00,1.64,0.00,90.00
2025-06-05 02:50,-687.33,-80.54,4032.91,11737.09,0.27,0.00,139.88,283.39,248.19,0.00,31.09,0.46,1529.75,3741.93,1.09,0.00,394.03,875.19,0.04,0.00,6.44,9.69,11.61,0.00,1.57,0.00,89.79
2025-06-05 02:55,-737.04,-80.64,4026.25,11700.53,2.20,-0.10,141.63,281.63,246.65,0.00,30.72,0.45,1528.45,3798.19,1.09,0.00,393.37,872.53,0.04,0.00,6.52,9.63,11.53,0.00,1.56,0.00,88.85
2025-06-05 03:00,-771.91,-80.44,4033.66,11652.37,2.67,0.00,142.38,283.36,246.82,0.00,30.73,0.74,1539.67,3754.27,1.09,0.00,394.08,869.12,0.04,0.00,6.55,9.69,11.54,0.00,1.56,0.00,88.85
2025-06-05 03:05,-758.68,-80.44,4053.69,11649.10,1.13,0.00,143.00,283.54,248.74,0.00,30.34,3.24,1562.54,3714.56,1.09,0.00,396.04,868.85,0.04,0.00,6.58,9.70,11.63,0.00,1.54,0.00,88.01
2025-06-05 03:10,-586.83,-80.23,4051.66,11586.90,-1.21,0.00,144.75,284.24,249.70,0.00,30.38,25.66,1512.72,3680.09,1.09,0.00,395.81,863.85,0.03,0.00,6.66,9.72,11.67,0.00,1.54,0.00,89.00
2025-06-05 03:15,-644.94,-80.34,4054.69,11671.52,-0.66,0.00,145.13,282.55,247.79,0.00,30.48,2.94,1514.43,3699.97,1.09,0.00,396.14,869.96,0.04,0.00,6.68,9.66,11.59,0.00,1.55,0.00,90.00
2025-06-05 03:20,-603.83,-80.23,4043.97,11717.07,1.77,0.00,144.50,285.60,247.46,0.00,30.44,2.81,1499.26,3594.03,1.09,0.00,395.10,873.18,0.04,0.00,6.65,9.77,11.57,0.00,1.54,0.00,89.55
2025-06-05 03:25,-698.34,-80.44,4041.53,11726.51,-0.48,0.00,143.00,282.96,247.83,0.00,30.64,0.43,1484.81,3630.41,1.09,0.00,394.84,873.99,0.04,0.00,6.58,9.68,11.59,0.00,1.55,0.00,83.18
2025-06-05 03:30,-650.69,-80.64,4020.22,11654.71,1.91,-0.10,139.75,262.57,246.42,0.00,30.26,0.31,1480.51,3623.04,1.09,0.00,392.82,868.94,0.05,0.00,6.43,8.97,11.52,0.00,1.54,0.00,86.79
2025-06-05 03:35,-691.73,-80.75,4029.41,11622.97,6.56,-0.10,142.00,275.50,246.53,0.00,30.51,0.38,1481.14,3609.07,1.09,0.00,393.71,866.79,0.06,0.00,6.53,9.42,11.53,0.00,1.55,0.00,81.07
2025-06-05 03:40,-603.70,-80.44,4060.59,11658.22,3.16,-0.10,145.13,258.45,250.78,0.00,30.07,1.94,1526.11,3622.63,1.09,0.00,396.73,869.38,0.05,0.00,6.68,8.83,11.72,0.00,1.53,0.00,86.89
2025-06-05 03:45,-612.82,-80.75,4019.44,11693.09,8.68,-0.10,140.50,270.79,245.92,0.00,30.54,0.31,1475.63,3642.21,1.09,0.00,392.72,871.86,0.06,0.00,6.47,9.26,11.50,0.00,1.55,0.00,85.87
2025-06-05 03:50,-702.79,-80.64,4031.34,11735.06,12.92,-0.10,141.25,262.42,247.52,0.00,30.61,0.30,1472.25,3661.11,1.09,0.00,393.84,874.82,0.07,0.00,6.50,8.97,11.57,0.00,1.55,0.00,85.45
2025-06-05 03:55,-745.88,-80.44,4030.31,11764.21,15.22,-0.10,141.25,245.46,247.64,0.00,30.26,0.66,1485.06,3665.78,1.09,0.00,393.78,877.00,0.07,0.00,6.50,8.38,11.58,0.00,1.54,0.00,78.13
2025-06-05 04:00,-631.26,-80.64,4038.97,11680.41,16.64,-0.10,143.75,238.59,191.64,0.00,30.16,0.47,1516.91,3690.79,1.09,0.00,394.60,870.85,0.08,0.00,6.62,8.15,9.00,0.00,1.53,0.00,78.12
2025-06-05 04:05,-523.34,-80.75,4038.41,11585.95,23.83,-0.10,142.38,237.93,167.29,0.00,30.64,0.34,1532.63,3709.98,1.09,0.00,394.57,863.99,0.09,0.00,6.55,8.12,7.88,0.00,1.55,0.00,84.00
2025-06-05 04:10,-278.44,-80.34,4062.56,11741.47,22.02,0.00,146.88,237.98,167.19,0.00,29.10,28.64,1269.24,3714.34,1.09,0.00,396.95,876.33,0.09,0.00,6.76,8.12,7.88,0.00,1.48,0.00,90.00
2025-06-05 04:15,-298.81,-80.54,4034.66,11815.36,24.56,0.00,142.38,260.49,168.42,0.00,28.32,4.99,1325.51,3730.29,1.09,0.00,394.16,881.97,0.10,0.00,6.55,8.90,7.94,0.00,1.45,0.00,87.85
2025-06-05 04:20,-330.40,-80.64,4044.66,11852.23,25.07,0.00,144.50,244.22,168.84,0.00,28.53,6.74,1330.79,3779.02,1.09,0.00,395.17,884.79,0.10,0.00,6.65,8.34,7.96,0.00,1.46,0.00,91.72
2025-06-05 04:25,-346.52,-80.85,4016.03,11851.63,25.42,0.00,139.38,259.26,167.07,0.00,29.27,1.25,1318.86,3765.38,1.09,0.00,392.36,884.83,0.10,0.00,6.42,8.86,7.87,0.00,1.49,0.00,88.85
2025-06-05 04:30,-402.62,-80.75,4024.28,11875.48,27.23,0.00,142.00,280.27,168.39,0.00,31.09,0.91,1311.16,3784.73,1.09,0.00,393.17,886.66,0.10,0.00,6.53,9.58,7.93,0.00,1.58,0.00,86.33
2025-06-05 04:35,-273.50,-80.64,4020.59,11775.50,31.57,0.00,140.13,263.83,166.36,0.00,32.02,0.59,1315.56,3748.95,1.09,0.00,392.85,879.30,0.11,0.00,6.45,9.02,7.89,0.00,1.62,0.00,84.00
2025-06-05 04:40,-248.99,0.00,4039.22,11822.59,30.85,-0.10,143.13,241.65,168.53,0.00,30.52,6.00,1255.90,3742.27,1.09,0.00,394.63,882.95,0.11,0.00,6.59,8.25,7.94,0.00,1.55,0.00,85.48
2025-06-05 04:45,-246.46,0.00,4025.31,11831.05,29.13,0.00,141.25,237.94,168.73,0.00,30.62,3.22,1341.77,3699.58,1.09,0.00,393.28,883.58,0.10,0.00,6.50,8.12,7.95,0.00,1.55,0.00,85.66
2025-06-05 04:50,-220.34,0.00,4048.53,11880.49,30.31,0.00,144.50,239.07,167.09,0.00,30.48,3.07,1349.23,3730.81,1.09,0.00,395.56,887.27,0.10,0.00,6.65,8.16,7.92,0.00,1.55,0.00,92.08
2025-06-05 04:55,-145.59,0.00,4039.19,11985.91,28.95,0.00,142.00,261.79,166.09,0.00,30.63,1.52,1349.92,3638.98,1.09,0.00,394.63,894.92,0.10,0.00,6.53,8.95,7.88,0.00,1.55,0.00,92.06
2025-06-05 05:00,-164.64,0.00,4044.19,12077.23,29.47,-0.10,144.88,281.24,169.04,0.00,32.67,0.44,1347.39,3641.23,1.09,0.00,395.13,901.57,0.10,0.00,6.67,9.62,7.97,0.00,1.66,0.00,91.24
2025-06-05 05:05,-117.20,0.00,4025.47,12033.47,29.26,-0.10,140.50,281.88,167.94,0.00,35.70,4.34,1366.12,3684.72,1.09,0.00,393.28,898.33,0.10,0.00,6.47,9.64,7.92,0.00,1.82,0.00,84.00
2025-06-05 05:10,-62.83,0.00,4064.75,12146.85,30.98,-0.10,166.00,266.48,168.67,0.00,34.61,88.08,1320.56,3799.29,1.09,0.00,397.14,907.29,0.10,0.00,7.67,9.10,7.95,0.00,1.77,0.00,96.00
2025-06-05 05:15,-105.99,0.00,4035.03,12202.12,31.46,-0.10,160.25,241.37,167.75,0.00,34.26,15.51,1576.61,3787.73,1.09,0.00,394.20,911.31,0.10,0.00,7.41,8.24,7.91,0.00,1.75,0.00,96.00
2025-06-05 05:20,-103.39,0.00,4047.66,12246.58,28.56,-0.10,163.75,237.69,167.02,0.00,33.86,11.22,1694.29,3780.34,1.09,0.00,395.46,914.59,0.10,0.00,7.58,8.11,7.87,0.00,1.73,0.00,96.00
2025-06-05 05:25,-105.42,0.00,4035.69,12327.90,29.30,-0.10,161.88,237.63,168.06,0.00,33.85,20.17,1778.58,3778.45,1.09,0.00,394.27,921.02,0.10,0.00,7.48,8.11,7.92,0.00,1.72,0.00,96.00
2025-06-05 05:30,-21.37,0.00,4019.09,12336.34,31.21,-0.10,157.50,238.00,169.62,0.00,33.96,2.99,1802.43,3748.48,1.09,0.00,392.67,921.55,0.10,0.00,7.28,8.12,7.99,0.00,1.73,0.00,100.80
2025-06-05 05:35,-61.95,0.00,4027.06,12432.49,29.64,-0.10,160.38,238.28,166.65,0.00,32.54,3.73,1872.83,3726.93,1.09,0.00,393.44,928.90,0.10,0.00,7.42,8.13,7.85,0.00,1.65,0.00,96.00
2025-06-05 05:40,-32.48,0.00,4046.59,12364.88,29.93,-0.10,193.13,200.16,166.11,0.00,33.77,41.92,2087.46,3682.72,1.09,0.00,395.34,924.07,0.10,0.00,8.90,6.86,7.82,0.00,1.72,0.00,102.36
2025-06-05 05:45,-39.66,0.00,4037.31,12576.92,32.95,-0.10,231.63,150.77,166.74,0.00,34.22,28.30,2199.41,3631.91,1.10,0.00,394.44,940.33,0.11,0.00,10.64,5.20,7.85,0.00,1.74,0.00,136.12
2025-06-05 05:50,-17.36,0.00,4018.38,12726.07,28.17,-0.10,256.50,171.01,165.98,0.00,32.85,43.70,2204.61,3622.16,1.11,0.00,392.61,951.99,0.10,0.00,11.76,5.91,7.81,0.00,1.67,0.00,137.96
2025-06-05 05:55,-12.12,0.00,4034.63,12849.02,19.42,-0.10,302.13,190.07,166.30,0.00,31.25,50.71,2213.95,3601.12,1.22,0.00,394.20,961.28,0.09,0.00,13.83,6.56,7.83,0.00,1.59,0.00,137.96
2025-06-05 06:00,-26.22,0.00,4029.78,12889.44,19.68,0.00,349.50,191.97,166.90,0.00,33.48,285.55,2223.78,3494.13,1.09,0.00,393.72,964.28,0.09,0.00,15.97,6.63,7.86,0.00,1.70,0.00,147.79
2025-06-05 06:05,-10.68,0.00,4053.41,12974.42,18.53,0.00,365.13,191.88,164.84,0.00,32.91,193.84,2465.11,3574.89,1.09,0.00,396.04,970.98,0.08,0.00,16.69,6.63,7.81,0.00,1.67,0.00,135.21
2025-06-05 06:10,-21.50,0.00,4057.81,13061.41,24.27,0.00,370.25,191.49,166.85,95.45,30.93,130.25,2779.84,3537.77,0.75,0.00,396.46,977.33,0.10,0.00,16.93,6.61,7.91,4.69,1.58,0.00,148.52
2025-06-05 06:15,-13.85,0.00,4040.94,13137.88,24.69,0.00,365.25,191.94,171.42,97.25,32.40,173.64,3052.88,3564.25,0.75,0.00,394.80,982.83,0.10,0.00,16.70,6.63,8.10,4.78,1.66,0.00,158.22
2025-06-05 06:20,-99.15,0.00,4030.03,13194.81,28.93,0.00,367.88,191.52,206.71,166.93,31.18,374.91,3127.46,3523.70,0.75,0.00,393.72,987.19,0.11,0.00,16.83,6.61,9.59,8.20,1.59,0.00,158.05
2025-06-05 06:25,-13.20,0.00,4041.38,13208.82,27.40,0.00,366.50,191.84,231.87,100.04,31.61,614.68,3172.82,3499.52,0.90,0.00,394.84,988.17,0.11,0.00,16.76,6.62,10.96,4.92,1.61,0.00,167.17
2025-06-05 06:30,-18.97,0.00,4022.19,13186.81,26.95,0.00,382.13,191.67,314.55,206.56,31.76,666.18,3239.81,3420.61,0.75,0.00,392.98,986.58,0.10,0.00,17.51,6.62,15.36,10.15,1.62,0.00,164.85
2025-06-05 06:35,-91.72,0.00,4053.31,13245.76,30.25,0.00,407.75,191.27,491.36,210.38,31.53,634.22,3485.73,3392.17,0.75,9.89,396.02,990.97,0.11,0.00,18.73,6.60,24.11,10.34,1.61,0.00,177.99
2025-06-05 06:40,-66.14,0.00,4044.03,13241.99,33.28,0.00,425.63,191.37,638.69,209.46,31.39,682.82,3618.59,3370.87,0.75,19.78,395.10,990.67,0.12,0.00,19.60,6.61,31.66,10.29,1.60,0.00,252.40
2025-06-05 06:45,-109.37,0.00,4033.97,13253.60,29.18,0.00,482.00,191.32,688.02,210.03,31.22,773.40,3825.71,3314.49,2.20,29.68,394.12,991.45,0.11,0.00,22.20,6.61,34.04,10.32,1.59,0.00,262.34
2025-06-05 06:50,-45.85,0.00,4026.41,13216.79,31.40,0.00,548.25,191.27,723.40,207.92,32.09,731.87,4035.50,3272.37,5.82,39.57,393.40,988.59,0.12,0.00,25.25,6.60,35.89,10.22,1.64,0.00,256.13
2025-06-05 06:55,-13.47,0.00,4054.81,13170.96,29.83,0.00,614.88,190.99,829.58,209.09,31.15,768.01,4115.51,3286.55,15.96,49.46,396.16,984.95,0.11,0.00,28.33,6.60,41.69,10.28,1.59,0.00,259.40
2025-06-05 07:00,-12.87,0.00,4051.63,13157.36,28.29,0.00,657.63,190.84,1010.42,210.16,30.95,744.07,4170.54,3253.07,39.05,59.35,395.84,983.79,0.11,0.00,30.30,6.59,51.32,10.33,1.58,0.00,256.98
2025-06-05 07:05,-57.06,0.00,4046.31,13130.23,31.67,-0.10,669.75,191.32,1285.27,210.13,31.54,890.27,4254.26,3159.55,90.58,127.14,395.35,981.66,0.11,0.00,30.85,6.61,66.92,10.33,1.61,0.00,270.62
2025-06-05 07:10,-51.21,0.00,4023.91,13074.52,31.98,-0.10,678.88,190.94,1455.07,210.64,30.51,838.82,4334.18,3117.87,161.81,194.94,393.15,977.52,0.12,0.00,31.26,6.59,76.04,10.35,1.55,0.00,268.13
2025-06-05 07:15,-36.53,0.00,4025.03,13060.54,31.59,0.00,690.50,190.94,1573.48,209.71,31.32,619.99,4549.68,3077.34,294.11,262.73,393.24,976.55,0.11,0.00,31.78,6.59,81.91,10.31,1.60,0.00,212.12
2025-06-05 07:20,-8.57,0.00,4038.53,13073.75,31.35,0.00,690.38,190.94,1584.81,210.83,31.64,1083.31,4330.69,3024.72,419.52,330.52,394.57,977.51,0.11,0.00,31.75,6.59,82.23,10.36,1.61,0.00,256.18
2025-06-05 07:25,-9.14,0.00,4016.06,13025.25,26.68,0.00,700.13,191.02,1606.69,206.30,30.63,1052.46,4411.89,2923.50,573.20,398.31,392.39,973.93,0.10,0.00,32.21,6.60,83.37,10.14,1.56,0.00,270.82
2025-06-05 07:30,-8.94,0.00,4041.13,13076.17,29.08,0.00,709.00,191.39,1590.85,210.80,31.61,1017.52,4432.88,2862.48,764.61,466.11,394.85,977.64,0.11,0.00,32.63,6.61,82.50,10.36,1.61,0.00,273.38
2025-06-05 07:35,-11.70,0.00,4010.13,13006.78,29.73,0.00,704.13,191.34,1547.10,206.93,31.91,1148.71,4374.15,2830.78,959.00,609.89,391.80,972.33,0.11,0.00,32.40,6.61,80.25,10.17,1.63,0.00,270.82
2025-06-05 07:40,-8.98,0.00,4026.59,13095.48,27.89,0.00,706.25,191.44,1564.78,208.01,31.82,947.88,4327.47,2828.63,1206.65,753.68,393.43,978.98,0.11,0.00,32.50,6.61,81.50,10.22,1.62,0.00,237.89
2025-06-05 07:45,-40.24,0.00,4003.28,12921.02,29.98,0.00,703.75,191.24,1535.31,206.78,32.03,992.28,4312.46,2824.41,1405.13,897.47,391.16,965.68,0.11,0.00,32.38,6.60,79.74,10.16,1.63,0.00,301.15
2025-06-05 07:50,-63.96,0.00,4021.84,12856.95,31.35,0.00,705.25,191.79,1542.24,207.71,31.94,652.87,4492.78,2835.21,1672.59,1041.26,392.94,960.38,0.11,0.00,32.45,6.62,80.54,10.21,1.63,0.00,319.37
2025-06-05 07:55,-67.71,0.00,4006.31,12697.52,-3.16,-0.10,701.63,191.24,1522.34,208.76,31.51,722.09,4301.59,2774.77,1902.21,1185.05,391.44,948.08,0.06,0.00,32.28,6.60,79.61,10.26,1.61,0.00,401.98
2025-06-05 08:00,-69.06,0.00,4021.44,12647.32,26.91,-0.10,706.25,191.77,1564.25,206.04,14.65,563.52,3957.62,2743.49,2178.31,1328.84,392.92,944.28,0.10,0.00,32.50,6.62,82.37,10.13,0.71,0.00,270.82
2025-06-05 08:05,-71.12,0.00,4021.00,12523.73,27.83,-0.10,705.13,191.37,1622.75,206.35,14.79,333.88,3899.44,2773.25,2421.76,1546.89,392.87,934.73,0.11,0.00,32.45,6.61,86.27,10.14,0.72,0.00,161.21
2025-06-05 08:10,-11.99,0.00,4051.25,12147.90,27.93,-0.10,690.38,191.19,1543.97,210.45,19.95,559.65,3753.43,2739.86,2658.98,1764.94,395.81,907.62,0.11,0.00,31.73,6.60,83.08,10.34,0.99,0.00,122.02
2025-06-05 08:15,-11.10,0.00,4036.31,12140.52,29.28,-0.10,665.63,190.74,1490.53,209.46,25.44,582.52,3483.39,2717.32,2893.98,1982.99,394.33,907.15,0.11,0.00,30.55,6.59,81.05,10.29,1.28,0.00,106.02
2025-06-05 08:20,-11.37,0.00,4027.63,12046.98,25.03,-0.10,643.50,191.14,1400.83,93.75,25.81,496.46,3478.57,2719.05,3110.50,2201.04,393.51,900.56,0.10,0.00,29.49,6.60,76.88,4.61,1.30,0.00,139.51
2025-06-05 08:25,-31.54,0.00,4026.69,11875.62,25.54,-0.10,622.25,191.42,1397.68,165.82,27.40,362.93,3269.90,2741.47,3313.91,2419.09,393.44,888.31,0.10,0.00,28.47,6.61,76.58,8.15,1.39,0.00,146.81
2025-06-05 08:30,-98.21,0.00,4030.34,11717.56,26.73,-0.10,599.75,195.05,1450.30,163.94,30.27,105.78,3241.06,2749.08,3512.96,2637.14,393.78,876.69,0.11,0.00,27.39,6.74,78.24,8.06,1.54,0.00,129.69
2025-06-05 08:35,-113.96,0.00,4020.63,11485.02,25.91,0.00,580.88,194.75,1508.93,95.40,30.07,7.87,3235.01,2692.57,3677.95,2893.40,392.85,859.56,0.10,0.00,26.48,6.73,81.30,4.69,1.53,0.00,130.27
2025-06-05 08:40,-71.34,-120.06,4011.97,11241.75,27.74,0.00,566.50,195.15,1408.58,94.36,32.45,46.26,3102.01,2634.00,3880.60,3149.66,391.99,841.84,0.11,0.00,25.79,6.74,75.52,4.64,1.65,0.00,144.73
2025-06-05 08:45,-11.91,-247.08,4042.59,10995.98,25.12,0.00,580.00,194.95,1257.16,204.06,30.53,10.97,3029.35,2578.74,4069.93,3405.91,394.96,823.08,0.10,0.00,26.44,6.73,66.74,10.03,1.54,0.00,132.72
2025-06-05 08:50,-57.45,-247.90,4011.19,10819.22,26.25,0.00,564.63,195.35,1148.92,94.53,27.48,74.84,2983.28,2530.62,4195.69,3662.17,391.92,809.33,0.10,0.00,25.71,6.75,60.87,4.65,1.38,0.00,128.90
2025-06-05 08:55,-32.14,-246.45,4030.78,10609.80,26.47,0.00,550.88,194.93,1097.21,95.90,27.43,14.99,2827.64,2538.81,4331.87,3918.42,393.84,793.49,0.10,0.00,25.04,6.73,57.81,4.71,1.38,0.00,126.64
2025-06-05 09:00,-48.22,-246.13,4035.63,10504.08,28.06,0.00,550.63,190.69,1098.28,95.84,27.74,11.80,2630.82,2512.04,4395.52,4174.68,394.29,785.10,0.11,0.00,25.03,6.58,57.90,4.71,1.39,0.00,125.02
2025-06-05 09:05,-49.14,-246.86,4051.28,10377.57,26.87,0.00,550.63,191.02,1099.31,96.91,27.78,28.34,2412.97,2447.88,4471.85,4442.72,395.79,775.75,0.10,0.00,25.03,6.60,57.95,4.76,1.40,0.00,146.88
2025-06-05 09:10,-25.97,-246.14,4047.50,10203.05,27.51,0.00,560.38,190.74,1056.64,105.47,26.04,107.37,2292.53,2406.61,4502.78,4710.77,395.45,762.37,0.11,0.00,25.49,6.59,55.62,5.18,1.31,0.00,134.70
2025-06-05 09:15,-49.64,-539.24,4051.66,10188.40,19.69,-0.10,549.88,190.37,1051.64,96.42,26.38,112.69,2299.21,2391.21,4517.71,4978.82,395.84,760.71,0.10,0.00,24.99,6.57,55.30,4.74,1.33,0.00,132.72
2025-06-05 09:20,-59.79,-573.06,4044.75,10040.26,21.00,-0.10,552.00,190.37,1038.92,96.97,26.29,137.25,2075.63,2356.34,4647.13,5246.86,395.17,749.48,0.10,0.00,25.09,6.57,54.50,4.77,1.32,0.00,142.50
2025-06-05 09:25,-52.88,-570.71,4039.53,9839.32,26.04,-0.10,549.88,189.73,1034.74,95.09,26.14,175.96,1769.77,2331.86,4788.50,5514.91,394.67,734.30,0.10,0.00,24.99,6.55,54.25,4.67,1.32,0.00,143.23
2025-06-05 09:30,-159.26,-573.23,4036.50,9756.49,22.81,-0.10,553.63,190.32,981.25,97.25,26.70,101.81,1740.76,2298.61,4870.03,5782.96,394.39,728.20,0.10,0.00,25.17,6.57,50.63,4.78,1.34,0.00,122.02
2025-06-05 09:35,-139.05,-571.19,4054.91,9752.47,22.64,-0.10,553.63,170.48,894.91,98.47,28.26,177.53,1577.63,2212.29,4882.40,6008.25,396.18,727.90,0.09,0.00,25.17,5.89,45.13,4.84,1.42,0.00,122.02
2025-06-05 09:40,-60.41,-568.46,4063.06,9658.63,26.77,-0.10,555.88,158.08,783.52,17.38,28.54,131.40,1770.22,2156.25,4788.22,6233.53,396.98,720.66,0.10,0.00,25.28,5.46,39.38,0.85,1.43,0.00,112.15
2025-06-05 09:45,-61.01,-571.24,4061.75,9615.41,27.60,-0.10,556.00,180.05,641.24,10.74,27.78,69.04,1826.56,2110.87,4708.34,6458.82,396.82,717.22,0.10,0.00,25.28,6.22,32.66,0.53,1.39,0.00,122.02
2025-06-05 09:50,-107.90,-571.43,4023.06,9438.49,28.73,-0.10,548.38,188.49,620.53,9.38,28.18,30.02,1751.60,2084.55,4799.53,6684.11,393.02,704.03,0.10,0.00,24.93,6.51,31.48,0.46,1.41,0.00,101.90
2025-06-05 09:55,-104.58,-570.54,4056.03,9244.48,31.44,-0.10,551.63,169.72,505.13,0.00,28.12,266.50,1667.77,2055.30,4871.65,6909.40,396.27,689.60,0.10,0.00,25.08,5.86,25.89,0.00,1.41,0.00,122.02
2025-06-05 10:00,-91.75,-570.75,4050.00,9125.57,32.49,0.00,550.75,182.54,526.01,0.00,28.28,43.34,1712.18,2078.21,4822.72,7134.69,395.69,680.85,0.10,0.00,25.03,6.30,26.28,0.00,1.42,0.00,83.55
2025-06-05 10:05,-119.83,-570.52,4042.72,9071.54,34.39,0.00,550.25,169.60,470.89,0.00,27.74,166.00,1506.90,2013.65,4883.49,7313.56,394.97,676.92,0.11,0.00,25.01,5.86,23.32,0.00,1.39,0.00,84.01
2025-06-05 10:10,-184.40,-571.37,3991.22,8988.30,33.49,0.00,538.75,149.34,349.26,0.00,28.24,18.44,1555.29,2048.74,4794.52,7492.44,389.94,670.92,0.10,0.00,24.49,5.16,16.98,0.00,1.42,0.00,132.72
2025-06-05 10:15,-320.04,-573.66,4041.13,8954.36,34.87,0.00,533.50,167.36,417.49,0.00,27.49,96.27,1464.83,2036.45,4654.13,7671.31,394.85,668.43,0.10,0.00,24.25,5.78,19.67,0.00,1.38,0.00,67.39
2025-06-05 10:20,-407.33,-571.18,3996.88,8800.93,30.87,0.00,521.75,156.94,307.43,0.00,31.03,191.66,1430.64,1999.13,4804.38,7850.19,390.62,656.92,0.09,0.00,23.72,5.42,14.31,0.00,1.57,0.00,65.35
2025-06-05 10:25,-374.94,-568.50,4026.59,8725.68,35.37,0.00,509.38,147.68,289.42,0.00,28.48,104.59,1480.12,1994.36,4778.03,8029.07,393.51,651.21,0.10,0.00,23.16,5.10,13.48,0.00,1.43,0.00,65.35
2025-06-05 10:30,-504.99,-571.77,3999.16,8594.29,29.24,0.00,466.75,145.71,286.70,0.00,27.67,221.63,1445.48,1927.80,4856.03,8207.94,390.88,641.45,0.10,0.00,21.23,5.03,13.36,0.00,1.39,0.00,65.35
