date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-07-06 05:35,-5.30,0.00,0.00,1314.19,4899.99,-8.08,0.00,41.89,6.98,2.92,896.01,0.03,0.00,11.78,0.00,95.99,370.45,0.04,0.00,2.10,0.00,76.58
2025-07-06 05:40,-6.58,0.00,0.00,1277.06,4951.77,-7.99,0.00,41.95,1.16,3.12,903.73,0.03,0.00,11.77,0.00,93.64,374.31,0.04,0.00,2.11,0.00,81.83
2025-07-06 05:45,-7.21,0.00,0.00,1285.70,4944.55,-6.84,0.00,42.21,25.90,3.06,946.30,0.03,0.00,11.75,0.00,94.71,373.60,0.04,0.00,2.12,0.00,76.58
2025-07-06 05:50,-10.17,0.00,0.00,1225.66,5015.99,-5.61,0.00,42.40,1.79,3.06,977.94,0.03,0.00,11.73,0.00,90.89,379.36,0.04,0.00,2.13,0.00,80.40
2025-07-06 05:55,-8.75,0.00,0.00,1222.44,5006.90,-5.65,0.00,42.66,0.57,3.24,1001.98,0.03,0.00,11.72,0.00,90.17,378.70,0.04,0.00,2.14,0.00,81.94
2025-07-06 06:00,-10.29,0.00,0.00,1264.63,5048.70,-5.11,0.00,43.31,0.07,3.18,994.17,0.03,0.00,11.70,0.00,92.71,381.92,0.04,0.00,2.17,0.00,59.35
2025-07-06 06:05,-21.09,0.00,0.00,1220.03,5057.83,-5.04,0.00,42.63,0.00,3.12,1009.99,0.03,0.00,11.72,0.00,89.37,382.59,0.04,0.00,2.14,0.00,76.58
2025-07-06 06:10,-4.60,0.00,0.00,1248.08,5030.68,-5.08,0.00,42.69,5.20,3.06,1026.44,0.03,0.00,11.73,0.00,90.68,380.14,0.04,0.00,2.14,0.00,82.42
2025-07-06 06:15,-5.27,0.00,0.00,1249.09,5084.93,-4.58,0.00,43.22,11.32,3.27,1043.19,0.03,0.00,11.75,0.00,90.42,383.69,0.04,0.00,2.17,0.00,76.80
2025-07-06 06:20,-4.71,0.00,0.00,1187.47,5194.67,-5.03,0.00,43.22,0.79,3.06,1080.06,0.03,0.00,11.77,0.00,87.01,392.15,0.04,0.00,2.17,0.00,76.58
2025-07-06 06:25,-10.62,0.00,0.00,1150.67,5266.97,-5.08,0.00,43.31,0.00,3.09,1095.44,0.03,0.00,11.78,0.00,84.52,397.84,0.04,0.00,2.17,0.00,83.65
2025-07-06 06:30,-5.15,0.00,0.00,1144.26,5303.44,-4.91,0.00,43.48,5.01,3.06,1131.38,0.03,0.00,11.80,0.00,84.57,400.31,0.04,0.00,2.18,0.00,84.79
2025-07-06 06:35,-8.39,0.00,0.00,1122.16,5337.01,-5.01,0.00,42.81,0.45,3.00,1152.81,0.03,0.01,11.83,0.00,82.23,402.97,0.04,0.00,2.15,0.00,80.68
2025-07-06 06:40,-6.81,0.00,0.00,1098.24,5431.98,-5.61,0.00,43.10,0.38,3.09,1212.81,0.03,0.03,11.87,0.00,79.54,409.99,0.04,0.00,2.16,0.00,80.60
2025-07-06 06:45,-9.49,0.00,0.00,1062.11,5478.83,-4.77,0.00,43.46,0.00,3.15,1251.52,0.03,0.04,11.90,0.00,77.32,413.50,0.04,0.00,2.18,0.00,80.73
2025-07-06 06:50,-14.51,0.00,0.00,1017.98,5538.19,-6.04,0.00,43.73,40.06,3.21,1266.52,0.03,0.06,11.93,0.00,73.89,417.92,0.04,0.00,2.19,0.00,82.45
2025-07-06 06:55,-10.89,0.00,0.00,1037.01,5596.41,-7.79,0.00,43.36,40.33,3.33,1267.41,0.03,0.07,11.97,0.00,74.33,422.24,0.04,0.00,2.18,0.00,82.34
2025-07-06 07:00,-5.80,0.00,0.00,1065.73,5635.55,-5.82,0.00,43.92,43.83,3.09,1288.90,0.03,0.09,12.00,0.00,75.04,425.12,0.04,0.00,2.20,0.00,76.80
2025-07-06 07:05,-12.32,0.00,0.00,1052.50,5594.80,-3.34,0.00,44.24,39.12,2.92,1299.91,1.55,3.55,12.00,0.00,75.39,422.08,0.04,0.00,2.22,0.00,80.68
2025-07-06 07:10,-5.01,0.00,0.00,1033.91,5668.53,-3.62,0.00,44.05,71.01,3.21,1286.07,7.73,7.01,12.00,0.00,75.84,427.58,0.04,0.00,2.21,0.00,82.45
2025-07-06 07:15,-6.19,0.00,0.00,1075.61,5694.68,-4.08,0.00,44.34,63.31,3.09,1285.68,6.66,10.47,12.00,0.00,78.54,429.49,0.04,0.00,2.23,0.00,82.65
2025-07-06 07:20,-6.13,0.00,0.00,1093.93,5731.08,-6.57,0.00,43.75,65.13,3.09,1281.05,10.80,13.93,12.00,0.00,78.31,432.24,0.04,0.00,2.20,0.00,84.79
2025-07-06 07:25,-7.11,0.00,0.00,1110.06,5731.62,-4.85,0.00,43.13,64.83,3.09,1266.69,24.47,17.39,12.00,0.00,78.60,432.27,0.04,0.00,2.16,0.00,109.22
2025-07-06 07:30,-7.46,0.00,0.00,1107.46,5755.55,-1.76,0.00,43.48,66.46,3.15,1230.86,57.80,20.85,12.00,0.00,77.91,433.97,0.04,0.00,2.18,0.00,85.30
2025-07-06 07:35,-7.98,0.00,0.00,1033.52,5791.51,1.59,0.00,43.33,77.65,155.20,1232.48,70.22,46.01,12.02,0.00,70.63,436.50,0.04,0.00,2.17,0.00,96.92
2025-07-06 07:40,-5.03,0.00,0.00,1059.48,5855.60,1.14,0.00,43.43,62.29,116.14,1215.78,120.33,71.18,12.03,0.00,72.73,441.24,0.04,0.00,2.18,0.00,92.41
2025-07-06 07:45,-15.75,0.00,0.00,1024.36,5903.38,0.86,0.00,44.10,59.65,185.55,1199.24,144.37,96.35,12.05,0.00,68.46,444.70,0.04,0.00,2.21,0.00,95.14
2025-07-06 07:50,-19.80,0.00,0.00,1023.60,5921.27,1.15,0.00,43.33,143.49,101.90,1184.24,182.59,121.52,12.07,0.00,66.74,445.97,0.04,0.00,2.17,0.00,91.78
2025-07-06 07:55,-6.05,0.00,0.00,1035.42,5930.11,0.93,0.00,43.06,153.47,3.36,1183.36,240.68,146.69,12.08,0.00,67.72,446.62,0.04,0.00,2.16,0.00,95.36
2025-07-06 08:00,-8.19,0.00,0.00,1116.88,5920.74,1.07,0.00,43.24,62.29,2.63,1170.62,295.49,171.85,12.10,0.00,71.62,445.95,0.04,0.00,2.17,0.00,96.92
2025-07-06 08:05,-6.37,0.00,0.00,1072.32,5924.45,1.53,0.00,43.36,60.88,4.23,1172.61,352.58,227.25,12.17,0.00,68.09,446.20,0.04,0.00,2.18,0.00,82.33
2025-07-06 08:10,-14.57,0.00,0.00,996.74,5897.13,1.15,0.00,43.57,139.44,10.86,1189.98,448.42,282.64,12.23,0.00,62.39,444.20,0.04,0.00,2.19,0.00,75.03
2025-07-06 08:15,-9.25,0.00,0.00,972.11,5860.75,-0.86,0.00,42.53,59.71,40.84,1195.82,586.57,338.03,12.30,0.00,60.52,441.59,0.04,0.00,2.13,0.00,76.58
2025-07-06 08:20,-7.77,0.00,0.00,970.52,5711.58,-1.20,0.00,42.31,78.24,41.09,1209.99,712.11,393.42,12.37,0.00,59.64,430.19,0.04,0.00,2.12,0.00,62.48
2025-07-06 08:25,-17.19,0.00,0.00,944.21,5576.61,-0.36,0.00,42.58,59.02,42.16,1199.85,875.86,448.82,12.43,0.00,57.41,419.94,0.04,0.00,2.14,0.00,61.58
2025-07-06 08:30,-19.12,0.00,0.00,859.71,5497.56,-4.11,0.00,43.19,59.32,41.96,1199.19,1097.23,504.21,12.50,0.00,51.84,414.10,0.04,0.00,2.17,0.00,61.65
2025-07-06 08:35,-21.89,-38.07,0.00,832.81,5449.71,-3.03,0.00,42.67,59.43,32.43,1182.72,1230.58,587.91,12.80,0.00,49.90,410.60,0.04,0.00,2.14,0.00,57.01
2025-07-06 08:40,-21.96,-80.75,-380.45,757.90,5321.46,-3.32,0.00,42.65,50.50,3.16,1179.88,1321.61,671.60,13.10,19.15,39.52,401.17,0.04,0.00,2.14,0.00,57.01
2025-07-06 08:45,-25.21,-80.64,-339.44,729.35,5235.86,-4.00,0.00,42.97,0.26,3.33,1176.39,1461.38,755.30,13.40,16.82,37.63,394.94,0.04,0.00,2.16,0.00,37.64
2025-07-06 08:50,-38.53,-80.95,-372.29,662.00,5140.74,-3.60,0.00,43.38,0.00,3.12,1156.26,1632.39,839.00,13.70,18.00,33.91,387.94,0.04,0.00,2.18,0.00,37.93
2025-07-06 08:55,-16.00,-80.75,-312.41,586.60,5045.18,-3.17,0.00,42.98,0.00,3.30,1126.95,1685.10,922.69,14.00,14.96,29.51,380.84,0.04,0.00,2.16,0.00,37.96
2025-07-06 09:00,-6.42,-80.34,-297.95,584.35,4983.56,-3.58,0.00,37.77,8.44,3.21,1117.89,1608.42,1006.39,14.30,14.35,29.42,376.28,0.04,0.00,1.90,0.00,37.56
2025-07-06 09:05,-36.01,-80.95,-300.01,574.95,4847.28,-3.54,0.00,37.89,0.11,3.03,1100.10,1742.56,1108.13,14.60,14.11,28.54,366.14,0.04,0.00,1.90,0.00,47.67
2025-07-06 09:10,-49.95,-80.85,-246.41,648.05,4717.78,-0.93,0.00,37.83,0.00,3.09,1075.74,1693.24,1209.88,14.90,11.57,32.09,356.11,0.05,0.00,1.90,0.00,45.56
2025-07-06 09:15,-24.91,-80.85,-224.11,621.40,4604.67,-3.32,0.00,37.84,0.17,3.06,1070.64,1660.31,1311.62,15.20,10.48,29.39,347.24,0.04,0.00,1.90,0.00,9.02
2025-07-06 09:20,-33.44,-81.05,-353.13,755.75,4486.58,-2.25,0.00,37.88,0.00,3.18,1013.01,1755.41,1413.37,15.50,16.27,34.70,338.50,0.04,0.00,1.90,0.00,41.52
2025-07-06 09:25,-18.20,-80.54,-320.11,783.15,4441.78,-1.76,0.00,37.92,2.74,3.15,1019.53,1664.75,1515.11,15.80,14.85,36.07,335.19,0.04,0.00,1.90,0.00,20.84
2025-07-06 09:30,-231.61,-80.95,-247.43,767.40,4373.54,-3.82,0.00,37.92,0.00,3.18,944.27,1811.57,1616.85,16.10,11.31,34.78,330.13,0.04,0.00,1.90,0.00,20.15
2025-07-06 09:35,-228.32,-81.05,-338.15,804.20,4274.64,-2.17,0.00,37.79,0.00,3.18,916.85,1959.40,1693.70,16.37,15.07,35.96,322.80,0.04,0.00,1.90,0.00,20.89
2025-07-06 09:40,-220.74,-186.34,-288.19,790.70,4154.74,-2.10,0.00,37.94,0.12,3.21,914.51,2129.33,1770.54,16.63,12.22,35.88,313.45,0.05,0.00,1.90,0.00,52.79
2025-07-06 09:45,-90.70,-270.24,-181.84,818.35,4030.69,-1.85,0.00,37.88,4.32,3.12,905.86,1865.07,1847.38,16.90,7.79,36.23,303.79,0.05,0.00,1.90,0.00,38.27
2025-07-06 09:50,-175.42,-271.95,-157.42,820.30,3940.92,-0.20,0.00,41.28,0.00,3.09,878.74,1859.72,1924.23,17.17,6.71,35.11,296.92,0.05,0.00,2.07,0.00,20.93
2025-07-06 09:55,-106.63,-272.25,-232.93,847.10,3852.41,-1.14,0.00,37.88,0.00,3.27,872.50,1871.95,2001.07,17.43,9.81,36.29,289.89,0.05,0.00,1.90,0.00,24.83
2025-07-06 10:00,-31.40,-271.14,-262.45,766.95,3703.68,-0.24,0.00,37.92,0.00,3.18,887.95,2029.37,2077.91,17.70,10.59,32.96,278.35,0.05,0.00,1.90,0.00,36.50
2025-07-06 10:05,-112.04,-271.85,-294.85,855.00,3613.10,1.83,0.00,37.85,0.00,3.12,882.92,2053.01,2163.66,17.88,11.71,36.66,271.32,0.06,0.00,1.90,0.00,45.00
2025-07-06 10:10,-129.77,-374.64,-129.70,912.60,3571.47,-2.80,0.00,37.88,6.43,3.09,866.07,1874.69,2249.41,18.07,5.19,39.72,268.23,0.05,0.00,1.90,0.00,21.70
2025-07-06 10:15,-37.71,-467.05,-129.00,851.45,3465.17,-2.66,0.00,37.84,0.00,3.12,836.22,2060.90,2335.15,18.25,4.91,36.42,260.41,0.05,0.00,1.90,0.00,46.50
2025-07-06 10:20,-17.25,-466.83,-94.17,901.45,3370.13,-2.73,0.00,37.78,5.40,3.15,827.76,1905.19,2420.90,18.43,3.63,39.09,253.43,0.05,0.00,1.90,0.00,21.21
2025-07-06 10:25,-32.72,-471.54,-166.06,844.35,3370.76,-1.74,0.00,37.97,0.03,3.21,797.10,2053.88,2506.65,18.62,6.28,36.57,253.43,0.05,0.00,1.91,0.00,21.53
2025-07-06 10:30,-23.03,-468.04,-171.28,798.85,3311.61,-1.33,0.00,38.04,4.20,3.00,814.58,2091.06,2592.39,18.80,6.37,35.49,249.03,0.05,0.00,1.91,0.00,35.88
2025-07-06 10:35,-17.56,-468.54,-125.44,878.25,3185.82,-1.15,0.00,37.81,2.99,3.09,830.09,1846.95,2641.31,18.92,4.74,38.20,239.47,0.05,0.00,1.90,0.00,76.58
2025-07-06 10:40,-15.45,-568.14,-48.91,920.65,3115.41,1.23,0.00,37.80,2.42,3.06,824.47,1789.90,2690.22,19.03,1.82,39.80,234.19,0.05,0.00,1.90,0.00,35.88
2025-07-06 10:45,-14.54,-657.94,-100.06,888.15,3168.24,1.48,0.00,37.85,0.30,3.15,846.15,1812.69,2739.14,19.15,3.67,38.91,238.14,0.06,0.00,1.90,0.00,24.03
2025-07-06 10:50,-28.53,-661.45,-120.76,836.60,3119.59,2.19,0.00,37.99,0.96,3.15,839.74,1966.72,2788.05,19.27,4.30,37.00,234.54,0.06,0.00,1.91,0.00,27.99
2025-07-06 10:55,-28.47,-658.24,-128.50,858.40,3033.99,3.16,0.00,37.80,0.10,3.15,825.44,2032.54,2836.96,19.38,4.47,37.42,228.09,0.06,0.00,1.90,0.00,39.95
2025-07-06 11:00,-13.00,-658.14,-155.99,870.50,3056.33,3.52,0.00,37.81,10.18,3.09,804.99,1967.11,2885.88,19.50,5.51,38.85,229.73,0.06,0.00,1.90,0.00,21.39
2025-07-06 11:05,-30.76,-660.05,-186.05,830.80,3062.80,3.08,0.00,37.83,0.00,3.18,810.62,2039.48,2900.25,19.65,6.51,36.65,230.25,0.06,0.00,1.90,0.00,42.99
2025-07-06 11:10,-33.24,-656.23,-156.97,894.70,3057.99,3.36,0.00,37.84,7.90,3.12,816.23,1957.13,2914.62,19.80,5.55,39.86,229.89,0.06,0.00,1.90,0.00,49.17
2025-07-06 11:15,-34.47,-660.24,-149.46,855.30,3050.54,3.55,0.00,37.79,2.47,3.21,837.62,1964.70,2928.98,19.95,5.26,38.42,229.35,0.06,0.00,1.90,0.00,18.22
2025-07-06 11:20,-88.26,-661.25,-251.40,880.10,3026.93,3.26,0.00,37.83,0.00,3.18,821.35,2160.07,2943.35,20.10,8.57,39.62,227.59,0.06,0.00,1.90,0.00,29.57
2025-07-06 11:25,-34.46,-657.14,-206.60,816.70,3018.68,3.29,0.00,37.84,2.63,3.18,851.32,2040.65,2957.72,20.25,7.13,36.89,227.00,0.06,0.00,1.90,0.00,39.87
2025-07-06 11:30,-32.83,-658.74,-176.86,789.00,2994.90,3.25,0.00,37.83,1.82,3.24,841.49,2093.07,2972.09,20.40,6.04,35.04,225.22,0.06,0.00,1.90,0.00,36.50
2025-07-06 11:35,-68.40,-662.15,-167.56,737.75,3023.17,3.35,0.00,37.87,0.00,3.06,837.19,2133.20,2982.49,20.38,5.72,32.33,227.30,0.06,0.00,1.90,0.00,36.50
2025-07-06 11:40,-66.56,-659.45,-246.30,776.95,3018.93,3.69,0.00,37.75,0.89,3.15,798.39,2190.99,2992.88,20.37,8.38,34.15,226.99,0.06,0.00,1.89,0.00,52.15
2025-07-06 11:45,-55.42,-655.93,-50.30,737.95,3047.34,4.65,0.00,37.90,9.21,3.24,756.24,2174.00,3003.28,20.35,1.73,33.53,229.11,0.06,0.00,1.90,0.00,51.46
2025-07-06 11:50,-59.59,-657.34,-100.20,812.90,3045.98,4.62,0.00,37.85,3.01,3.12,734.19,2154.42,3013.67,20.33,3.48,36.46,229.00,0.06,0.00,1.90,0.00,48.19
2025-07-06 11:55,-142.74,-658.34,-83.46,884.60,3065.68,3.25,0.00,37.88,0.63,3.06,696.94,2080.12,3024.07,20.32,2.96,39.59,230.50,0.06,0.00,1.90,0.00,49.67
2025-07-06 12:00,-64.35,-656.44,-96.14,869.60,3093.24,4.07,0.00,37.94,0.65,3.15,680.44,2024.93,3034.46,20.30,3.46,39.04,232.54,0.06,0.00,1.90,0.00,41.70
2025-07-06 12:05,-62.42,-656.44,-37.88,838.70,3093.61,3.43,0.00,37.84,1.63,3.15,675.67,2000.44,3018.06,20.42,1.37,37.31,232.58,0.06,0.00,1.90,0.00,49.95
2025-07-06 12:10,-85.41,-658.54,-74.33,818.65,3095.32,2.89,0.00,37.85,0.92,3.03,685.86,2198.59,3001.67,20.53,2.60,37.00,232.67,0.06,0.00,1.90,0.00,40.68
2025-07-06 12:15,-65.74,-657.84,-2.22,753.45,3082.09,2.82,0.00,37.89,0.00,3.12,667.23,2182.29,2985.27,20.65,0.08,33.78,231.69,0.06,0.00,1.90,0.00,50.59
2025-07-06 12:20,-69.04,-657.14,-25.99,793.20,3090.34,0.96,0.00,37.89,1.49,3.27,655.03,2115.84,2968.87,20.77,0.93,35.74,232.30,0.06,0.00,1.90,0.00,58.23
2025-07-06 12:25,-30.76,-656.14,-73.33,769.95,3095.05,2.85,0.00,37.84,0.75,3.24,623.69,2161.17,2952.47,20.88,2.61,35.05,232.66,0.06,0.00,1.90,0.00,52.92
2025-07-06 12:30,-118.38,-655.74,-36.08,860.00,3126.15,3.23,0.00,37.86,1.26,3.06,612.31,1991.28,2936.07,21.00,1.33,39.10,234.95,0.06,0.00,1.90,0.00,48.83
2025-07-06 12:35,-81.30,-661.34,-49.33,804.55,3042.92,3.39,0.00,37.85,0.00,3.09,577.20,2244.13,2921.23,21.00,1.73,36.54,228.76,0.06,0.00,1.90,0.00,76.58
2025-07-06 12:40,-71.79,-659.64,-71.93,863.70,3048.37,4.26,0.00,37.92,0.00,3.00,554.36,2212.97,2906.39,21.00,2.54,38.60,229.20,0.06,0.00,1.90,0.00,79.70
2025-07-06 12:45,-112.38,-658.14,-118.45,879.25,3091.97,4.62,0.00,37.91,1.23,3.21,553.33,2347.04,2891.54,21.00,4.14,39.64,232.48,0.06,0.00,1.90,0.00,47.50
2025-07-06 12:50,-193.77,-654.44,-134.38,890.00,3178.47,3.95,0.00,37.97,1.23,3.12,577.58,2196.33,2876.70,21.00,4.86,40.77,239.12,0.06,0.00,1.91,0.00,47.32
2025-07-06 12:55,-66.51,-466.14,-199.21,737.40,3138.12,4.17,0.00,37.78,0.06,3.12,582.27,2307.69,2861.86,21.00,7.23,33.85,236.12,0.06,0.00,1.90,0.00,57.92
2025-07-06 13:00,-64.52,-467.84,-126.37,723.20,3119.73,3.79,0.00,37.87,2.56,3.18,567.37,2286.39,2847.01,21.00,4.59,33.40,234.52,0.06,0.00,1.90,0.00,57.62
2025-07-06 13:05,-67.21,-468.95,-139.63,764.30,3117.53,4.06,0.00,37.78,0.00,3.06,542.70,2195.33,2815.45,21.08,5.17,35.72,234.32,0.06,0.00,1.90,0.00,63.65
2025-07-06 13:10,-64.47,-468.94,-100.91,789.85,3119.83,4.09,0.00,44.22,0.00,3.21,520.68,2106.11,2783.90,21.17,3.80,36.19,234.50,0.06,0.00,2.22,0.00,60.43
2025-07-06 13:15,-50.18,-468.55,-141.45,732.50,3133.53,3.51,0.00,43.87,0.00,3.27,529.54,2222.05,2752.34,21.25,5.24,34.23,235.52,0.06,0.00,2.20,0.00,55.77
2025-07-06 13:20,-223.60,-270.64,-177.82,683.35,3175.98,3.69,0.00,43.96,0.00,3.21,566.10,2279.56,2720.78,21.33,6.74,32.41,238.66,0.06,0.00,2.21,0.00,49.07
2025-07-06 13:25,-218.29,-269.84,-162.95,681.45,3189.02,4.02,0.00,44.13,0.00,3.36,559.40,2341.55,2689.22,21.42,6.14,32.50,239.84,0.06,0.00,2.21,0.00,63.30
2025-07-06 13:30,-196.06,-268.53,-47.01,697.75,3237.90,4.02,0.00,43.43,0.29,3.21,565.34,2106.40,2657.66,21.50,1.85,33.34,243.57,0.06,0.00,2.18,0.00,20.34
2025-07-06 13:35,-186.86,-270.85,-142.54,760.35,3151.89,3.36,0.00,43.78,0.00,3.06,574.09,2309.51,2607.81,21.52,5.36,35.40,237.18,0.06,0.00,2.20,0.00,57.01
2025-07-06 13:40,-148.94,-80.34,-192.97,788.10,3151.33,3.10,0.00,44.12,0.20,3.24,583.79,2097.03,2557.95,21.53,7.73,36.83,237.18,0.06,0.00,2.21,0.00,38.92
2025-07-06 13:45,-160.04,-80.64,-207.11,737.30,3147.27,4.21,0.00,43.79,0.00,3.12,559.08,2294.67,2508.09,21.55,8.06,34.42,236.90,0.06,0.00,2.20,0.00,38.36
2025-07-06 13:50,-64.43,-80.85,-216.49,694.20,3126.25,3.94,0.00,43.58,0.00,3.27,545.83,2384.27,2458.23,21.57,8.29,31.89,235.31,0.06,0.00,2.19,0.00,50.85
2025-07-06 13:55,-99.77,-80.34,-139.03,753.65,3218.25,4.33,0.00,43.79,9.22,3.24,520.38,2071.08,2408.37,21.58,5.69,34.58,242.10,0.06,0.00,2.20,0.00,66.01
2025-07-06 14:00,-100.96,-80.85,-177.08,767.40,3164.41,2.84,0.00,43.81,0.00,3.18,537.19,2199.25,2358.51,21.60,7.04,36.00,238.05,0.06,0.00,2.20,0.00,71.37
2025-07-06 14:05,-104.41,-80.23,-169.48,817.25,3208.82,2.68,0.00,43.84,1.44,3.24,552.30,2119.54,2306.42,21.58,6.85,39.69,241.38,0.06,0.00,2.20,0.00,50.88
2025-07-06 14:10,-180.34,-80.75,-191.16,763.80,3219.27,4.15,0.00,43.84,0.00,3.18,612.69,2247.88,2254.34,21.57,7.50,37.52,242.16,0.06,0.00,2.20,0.00,60.96
2025-07-06 14:15,-41.35,-80.54,-203.03,822.05,3211.04,3.65,0.00,44.07,0.00,3.39,645.48,2089.77,2202.25,21.55,8.12,39.41,241.59,0.06,0.00,2.21,0.00,58.76
2025-07-06 14:20,-73.56,-80.54,-232.12,808.60,3227.96,4.02,0.00,37.91,0.00,3.15,638.06,2156.43,2150.17,21.53,9.22,38.45,242.83,0.06,0.00,1.90,0.00,80.32
2025-07-06 14:25,-34.69,-80.44,-145.41,795.10,3277.57,3.72,0.00,38.76,3.27,3.18,681.97,1995.79,2098.08,21.52,5.92,39.38,246.56,0.06,0.00,1.95,0.00,76.58
2025-07-06 14:30,-7.01,-80.75,-187.56,840.90,3344.79,3.30,0.00,41.64,0.11,3.09,625.34,1947.04,2046.00,21.50,7.86,42.37,251.87,0.06,0.00,2.09,0.00,64.15
2025-07-06 14:35,-48.67,-80.34,-216.60,945.75,3400.26,2.40,0.00,41.77,11.75,3.03,642.66,1815.24,1989.28,21.47,9.30,46.61,256.20,0.06,0.00,2.10,0.00,92.40
2025-07-06 14:40,-6.49,-80.44,-161.84,959.00,3544.84,3.67,0.00,41.84,0.24,3.27,632.04,1645.16,1932.57,21.43,7.31,45.72,267.22,0.06,0.00,2.10,0.00,19.82
2025-07-06 14:45,-30.14,-81.16,-293.91,901.60,3696.36,3.64,0.00,41.34,0.00,3.30,613.94,1980.52,1875.86,21.40,12.83,43.77,278.90,0.06,0.00,2.07,0.00,50.19
2025-07-06 14:50,-76.65,-80.75,-593.87,1063.70,3722.28,3.00,0.00,38.02,0.00,3.30,701.20,2070.48,1819.14,21.37,25.32,52.05,280.98,0.06,0.00,1.91,0.00,60.60
2025-07-06 14:55,-145.17,-80.64,-482.12,1006.60,3746.33,1.65,0.00,37.84,0.14,3.18,754.15,1971.75,1762.43,21.33,20.75,48.32,282.68,0.06,0.00,1.90,0.00,61.05
2025-07-06 15:00,-131.14,-80.34,-456.55,958.25,3852.49,1.38,0.00,41.07,0.30,3.18,787.97,1887.45,1705.72,21.30,20.03,46.92,290.64,0.06,0.00,2.06,0.00,58.99
2025-07-06 15:05,-83.50,-80.54,-465.43,940.10,3933.59,0.87,0.00,40.97,5.89,3.27,809.28,1803.72,1626.84,21.25,20.76,46.86,296.61,0.06,0.00,2.06,0.00,57.80
2025-07-06 15:10,-166.29,-80.44,-513.25,913.40,4074.27,1.64,0.00,40.98,0.00,3.27,843.20,1895.09,1547.96,21.20,22.84,46.09,307.52,0.06,0.00,2.06,0.00,0.00
2025-07-06 15:15,-138.17,-80.64,-503.63,961.85,4232.11,2.30,0.00,40.88,0.00,3.24,814.23,1800.22,1469.08,21.15,23.17,47.55,319.63,0.06,0.00,2.05,0.00,57.01
2025-07-06 15:20,-37.91,-80.44,-425.14,892.30,4245.90,2.82,0.00,41.14,6.09,3.15,782.88,1711.60,1390.20,21.10,19.91,44.00,320.63,0.07,0.00,2.06,0.00,63.60
2025-07-06 15:25,-36.51,-80.44,-376.31,899.95,4351.20,3.13,0.00,41.19,1.13,3.30,787.56,1609.47,1311.33,21.05,18.04,44.92,328.47,0.07,0.00,2.07,0.00,67.69
2025-07-06 15:30,-9.22,-80.64,-450.82,952.10,4449.23,2.96,0.00,41.43,0.00,3.27,721.76,1626.49,1232.45,21.00,21.93,47.75,335.75,0.07,0.00,2.08,0.00,65.07
2025-07-06 15:35,-65.67,-80.34,-470.64,1017.05,4609.29,3.25,0.00,41.40,8.44,3.18,697.36,1552.58,1151.30,20.65,23.46,51.48,347.53,0.07,0.00,2.08,0.00,61.85
2025-07-06 15:40,-74.02,0.00,-497.59,964.50,4763.24,3.01,6.00,41.33,0.00,3.36,716.64,1553.66,1070.15,20.30,25.32,49.08,359.29,0.07,0.19,2.07,0.00,96.80
2025-07-06 15:45,-15.69,0.00,-421.43,902.30,4993.91,4.71,26.00,41.35,14.10,3.30,699.72,1356.93,989.01,19.95,22.36,46.63,376.75,0.07,0.81,2.08,0.00,76.58
2025-07-06 15:50,-34.56,0.00,-408.67,888.65,5155.93,5.21,35.00,41.02,0.51,3.30,648.66,1349.74,907.86,19.60,22.09,46.58,389.08,0.07,1.08,2.06,0.00,91.31
2025-07-06 15:55,-81.79,0.00,-451.12,937.80,5332.86,6.02,33.00,41.10,0.00,3.12,592.98,1450.57,826.71,19.25,24.48,50.66,402.57,0.07,1.02,2.06,0.00,115.28
2025-07-06 16:00,-129.14,0.00,-380.23,905.95,5498.54,5.66,33.00,41.03,0.00,3.06,533.41,1405.90,745.57,18.90,21.10,49.32,415.14,0.07,1.02,2.06,0.00,125.34
2025-07-06 16:05,-100.59,0.00,-401.16,994.05,5735.68,6.74,60.00,41.21,9.93,3.27,535.55,1091.96,664.45,18.77,23.38,55.36,433.16,0.07,1.86,2.07,0.00,149.15
2025-07-06 16:10,-40.55,0.00,-361.90,944.35,5881.43,6.78,69.00,41.15,23.87,3.15,524.57,970.62,583.32,18.63,21.54,53.63,444.26,0.07,2.14,2.06,0.00,151.73
2025-07-06 16:15,-5.36,0.00,-402.40,974.85,6077.48,6.76,69.00,41.18,15.66,30.92,515.21,974.53,502.20,18.50,24.08,55.93,459.24,0.07,2.14,2.07,0.00,149.44
2025-07-06 16:20,-8.78,0.00,-392.79,956.30,6150.26,6.47,91.00,41.67,16.43,72.76,500.53,935.19,421.08,18.37,23.56,55.69,464.74,0.07,2.82,2.09,0.00,84.79
